231	1232097614	-69.6968	-81.560	35323.41	  94.68	 17.61	1	  0.47	 17.51
231	1232097615	-69.6976	-81.560	35322.99	  94.85	 17.70	1	  0.12	 17.51
231	1232097616	-69.6984	-81.560	35322.58	  94.75	 17.72	1	  0.03	 17.51
231	1232097617	-69.6992	-81.560	35322.16	  94.78	 17.72	1	  0.00	 17.51
231	1232097618	-69.7000	-81.560	35321.75	  94.68	 17.62	1	  0.12	 17.51
231	1232097619	-69.7004	-81.560	35321.43	  94.61	 17.68	1	  0.09	 17.51
231	1232097620	-69.7008	-81.560	35321.11	  94.58	 17.64	1	  0.20	 17.52
231	1232097621	-69.7012	-81.560	35320.80	  94.60	 17.67	1	  0.17	 17.52
231	1232097622	-69.7016	-81.560	35320.48	  94.54	 17.57	1	  0.08	 17.52
231	1232097623	-69.7020	-81.560	35320.16	  94.48	 17.58	1	  0.05	 17.52
231	1232097624	-69.7024	-81.560	35319.85	  94.58	 17.63	1	  0.05	 17.52
231	1232097625	-69.7028	-81.560	35319.53	  94.48	 17.70	1	  0.13	 17.52
231	1232097626	-69.7032	-81.560	35319.21	  94.37	 17.66	1	  0.10	 17.52
231	1232097627	-69.7036	-81.560	35318.90	  94.40	 17.65	1	  0.01	 17.52
231	1232097628	-69.7040	-81.560	35318.58	  94.42	 17.66	1	  0.19	 17.52
231	1232097629	-69.7044	-81.560	35318.26	  94.37	 17.72	1	  0.09	 17.52
231	1232097630	-69.7048	-81.560	35317.94	  94.40	 17.71	1	  0.06	 17.52
231	1232097631	-69.7052	-81.560	35317.63	  94.39	 17.73	1	  0.17	 17.52
231	1232097632	-69.7056	-81.560	35317.31	  94.37	 17.68	1	  0.14	 17.52
231	1232097633	-69.7060	-81.560	35316.99	  94.26	 17.78	1	  0.05	 17.52
231	1232097634	-69.7064	-81.560	35316.68	  94.21	 17.74	1	  0.02	 17.52
231	1232097635	-69.7068	-81.560	35316.36	  94.23	 17.66	1	  0.08	 17.52
231	1232097636	-69.7072	-81.560	35316.04	  94.26	 17.67	1	  0.10	 17.52
231	1232097637	-69.7076	-81.560	35315.73	  94.17	 17.63	1	  0.01	 17.52
231	1232097638	-69.7080	-81.560	35315.41	  94.14	 17.69	1	  0.02	 17.52
231	1232097639	-69.7084	-81.560	35315.09	  94.17	 17.69	1	  0.09	 17.52
231	1232097640	-69.7088	-81.560	35314.77	  94.14	 17.64	1	  0.06	 17.53
231	1232097641	-69.7092	-81.560	35314.46	  94.03	 17.64	1	  0.04	 17.53
231	1232097642	-69.7096	-81.560	35314.14	  94.08	 17.66	1	  0.06	 17.53
231	1232097643	-69.7100	-81.560	35313.82	  94.11	 17.64	1	  0.11	 17.53
231	1232097644	-69.7108	-81.560	35313.92	  94.08	 17.66	1	  0.02	 17.53
231	1232097645	-69.7116	-81.559	35314.02	  93.98	 17.55	1	  0.01	 17.53
231	1232097646	-69.7124	-81.559	35314.11	  93.88	 17.61	1	  0.10	 17.53
231	1232097647	-69.7132	-81.559	35314.21	  93.95	 17.61	1	  0.07	 17.53
231	1232097648	-69.7139	-81.559	35314.30	  93.95	 17.61	1	  0.02	 17.53
231	1232097649	-69.7147	-81.558	35314.40	  93.86	 17.70	1	  0.05	 17.53
231	1232097650	-69.7155	-81.558	35314.50	  93.81	 17.62	1	  0.05	 17.53
231	1232097651	-69.7163	-81.558	35314.59	  93.78	 17.75	1	  0.00	 17.53
231	1232097652	-69.7171	-81.558	35314.69	  93.82	 17.69	1	  0.10	 17.53
231	1232097653	-69.7179	-81.557	35314.79	  93.75	 17.76	1	  0.07	 17.53
231	1232097654	-69.7187	-81.557	35314.88	  93.75	 17.64	1	  0.02	 17.53
231	1232097655	-69.7195	-81.557	35314.98	  93.61	 17.70	1	  0.15	 17.53
231	1232097656	-69.7203	-81.557	35315.07	  93.54	 17.73	1	  0.05	 17.53
231	1232097657	-69.7211	-81.556	35315.17	  93.52	 17.70	1	  0.02	 17.53
231	1232097658	-69.7218	-81.556	35315.27	  93.43	 17.69	1	  0.07	 17.53
231	1232097659	-69.7226	-81.556	35315.36	  93.40	 17.70	1	  0.10	 17.53
231	1232097660	-69.7234	-81.556	35315.46	  93.26	 17.67	1	  0.08	 17.53
231	1232097661	-69.7242	-81.555	35315.56	  93.24	 17.67	1	  0.03	 17.53
231	1232097662	-69.7250	-81.555	35315.65	  93.18	 17.68	1	  0.07	 17.53
231	1232097663	-69.7258	-81.555	35315.75	  93.11	 17.70	1	  0.03	 17.53
231	1232097664	-69.7266	-81.554	35315.84	  93.02	 17.60	1	  0.02	 17.53
231	1232097665	-69.7274	-81.554	35315.94	  92.93	 17.74	1	  0.09	 17.53
231	1232097666	-69.7282	-81.554	35316.04	  92.95	 17.73	1	  0.06	 17.53
231	1232097667	-69.7289	-81.554	35316.13	  92.76	 17.83	1	  0.04	 17.53
231	1232097668	-69.7297	-81.553	35316.23	  92.65	 17.67	1	  0.06	 17.54
231	1232097669	-69.7305	-81.553	35316.33	  92.61	 17.77	1	  0.04	 17.54
231	1232097670	-69.7313	-81.553	35316.42	  92.50	 17.67	1	  0.01	 17.54
